userid,timestamp,x,y
0,1543020253,6.800308359721303,4.745940424401794
1,1543020253,14.458807204075885,4.101964811216049
2,1543020253,-29.819098867921923,12.593412897546859
3,1543020253,5.862392130095112,8.764390793481345
4,1543020253,14.437587909123918,10.22621142725287
5,1543020253,10.185558485490768,3.0788575633133624
6,1543020253,45.05436382256058,46.98083634829364
7,1543020253,9.928019366930918,8.126506777248174
8,1543020253,-191.0103017095436,-119.17353447302906
9,1543020253,9.332149710717118,12.240986957940574
0,1543020254,10.059594968834928,21.73457447061243
1,1543020254,7.022012797330972,-8.536208047552657
2,1543020254,-53.26526572202841,-11.229523859685118
3,1543020254,2.781128844343714,12.5527133688514
4,1543020254,10.042777265775578,10.704038002285275
5,1543020254,20.616911152711694,12.042713901152394
6,1543020254,16.712048771693734,1.7159260007292312
7,1543020254,11.354015220630929,8.511545727059094
8,1543020254,0.8930958661651321,13.404955307226817
9,1543020254,8.750876291476878,-22.331443721528835
0,1543020255,10.132173564433742,7.494222172212703
1,1543020255,5.663897226075051,13.833237835381897
2,1543020255,8.37738011834207,16.8392646321579
3,1543020255,10.020973417357956,12.012268907342555
4,1543020255,54.869875472206154,57.859695093317484
5,1543020255,7.223470536940796,10.57705222005366
6,1543020255,70.85289431190641,16.03271707339298
7,1543020255,17.402572460586384,15.027124880915133
8,1543020255,10.51996521190609,0.49105913975964743
9,1543020255,19.367568548309336,10.466527068706851
0,1543020256,-64.36330630233175,36.432373229237626
1,1543020256,15.783218750667139,12.270811604188198
2,1543020256,-50.71782349996403,1.5723264345472927
3,1543020256,27.473816824854328,10.146476771451297
4,1543020256,105.45178410491067,87.35377973490873
5,1543020256,10.162087548748827,8.211145983883887
6,1543020256,0.7933856589883289,63.83411387253446
7,1543020256,8.59355523703111,3.98906405800965
8,1543020256,-88.11007528211336,2907.1646976319807
9,1543020256,11.430722323419923,8.317232341992158
0,1543020257,7.611622340673159,9.73898405090978
1,1543020257,5.909755702672319,8.190665684862255
2,1543020257,28.07678058492332,22.5146109978549
3,1543020257,8.685256388537065,13.436694669181206
4,1543020257,0.2474865881504296,17.95427280014427
5,1543020257,13.261599822998196,5.757070344766071
6,1543020257,14.119186936715666,7.460032045665964
7,1543020257,10.210653946775883,21.731120941658062
8,1543020257,64.2738357563624,2714.588048069428
9,1543020257,24.766961758994057,14.9300682359809
0,1543020258,8.523832661269918,18.90843739385143
1,1543020258,20.97054605462363,20.36530718944093
2,1543020258,-6.24413574340292,10.259856746684175
3,1543020258,44.41209486850572,12.072807376270948
4,1543020258,9.479575226985581,-0.788501569057552
5,1543020258,14.810839299572372,4.511060939319739
6,1543020258,8.340775652304103,10.267248178037159
7,1543020258,9.730992484731319,10.952295767175828
8,1543020258,-18.835802734933843,41.171654477957546
9,1543020258,-66.40609345835615,36.9743953322477
0,1543020259,17.953538744223817,9.179929235836068
1,1543020259,39.656942676220766,-13.373675073261628
2,1543020259,15.37170968517696,19.052087596110738
3,1543020259,8.750432553192429,10.782879430064252
4,1543020259,11.258583113772836,8.651842751599201
5,1543020259,9.924323374338735,18.879677997034854
6,1543020259,17.632645860147584,12.862685207707523
7,1543020259,-21.77291186210774,43.99070154305041
8,1543020259,11.608977711631816,22.07760216055941
9,1543020259,-0.7846986186712877,17.6300527209447
0,1543020260,2.91682535704345,13.73310841988849
1,1543020260,7.498601892096584,5.504640798130638
2,1543020260,4.90372257989854,7.8483474880219735
3,1543020260,15.79700638083682,10.37358516500235
4,1543020260,10.171790487555727,7.37141873905603
5,1543020260,11.303252367453869,-76.58268368307347
6,1543020260,-191.1112429834473,-119.23590576773888
7,1543020260,8.75930183166824,10.772023523934717
8,1543020260,8.330233689812482,23.161698211955105
9,1543020260,5.007590838739137,7.859415417242695
0,1543020261,10.089338960246462,8.279552925980328
1,1543020261,11.653083578014806,20.842221924908117
2,1543020261,11.385607984669292,-70.30040183698011
3,1543020261,21.578812688117996,13.85689542024869
4,1543020261,12.896198251343733,18.63009992421624
5,1543020261,15.371250752017744,8.400589312773612
6,1543020261,11.033533547050677,11.046988839630957
7,1543020261,-14.523340739529456,-7.46882922962192
8,1543020261,8.172416726570493,4.837348979473197
9,1543020261,-43.85502091016233,63.896426308111465
0,1543020262,8.959006510816607,11.336248539799188
1,1543020262,44.3272227317425,11.992757495761579
2,1543020262,11.08025616107083,10.257852909961807
3,1543020262,-1.086150670437231,13.21167273904682
4,1543020262,5.529329426050339,11.371477043402846
5,1543020262,8.11357101717526,73.26434742370803
6,1543020262,10.271624309835914,-108.86473824305644
7,1543020262,-27.979898395760173,12.797796790527723
8,1543020262,10.100054771853541,7.426982436948044
9,1543020262,17.022549895169096,3.367699990758629
0,1543020263,14.665123714566404,10.662233006336063
1,1543020263,-26.38090627587141,12.531093700744155
2,1543020263,8.974384740006311,12.111458508905796
3,1543020263,8.548727013426761,12.28086657800468
4,1543020263,3.2770380802002363,11.479034436996843
5,1543020263,8.46684452817505,9.638315614853829
6,1543020263,-0.9195462065388702,13.301053005973996
7,1543020263,10.465865948077203,11.509763362166353
8,1543020263,8.439933086370655,13.040540776355158
9,1543020263,7.208654196771346,12.972436131180897
0,1543020264,-9.713618728461572,24.264365519330024
1,1543020264,11.046426181544756,7.416906148107237
2,1543020264,8.485962952141344,10.671864916051701
3,1543020264,10.997497362852625,-57.58670728878162
4,1543020264,22.96720150817514,-5.187427995883539
5,1543020264,19.354007266864926,10.515505220067423
6,1543020264,-10.359969665353086,9.803966692482884
7,1543020264,18.064997841357886,4.874121969686387
8,1543020264,16.421648055838407,12.387410421876766
9,1543020264,5.1961942307095725,18.287818303004414
0,1543020265,10.4523599838876,4.88025389677782
1,1543020265,10.23805320829694,-106.88451016768407
2,1543020265,7.880250419915143,10.07110354943832
3,1543020265,6.972605127602751,9.284086978173235
4,1543020265,9.08751051997647,11.68758468300377
5,1543020265,168.1470756036303,-88.64071822925652
6,1543020265,-15.364316970850966,-8.245029271266345
7,1543020265,9.84557034484503,19.026205299342855
8,1543020265,8.339372949325558,23.142562887349616
9,1543020265,11.773806797330924,20.029252655166193
0,1543020266,-6.943127743442535,-13.851380432666312
1,1543020266,44.2473393978219,12.060041374490007
2,1543020266,8.654129108253096,13.928453056808845
3,1543020266,14.204471509402275,4.175202263263783
4,1543020266,14.085525238790584,5.112623704523234
5,1543020266,12.905984270507016,5.942526404300532
6,1543020266,28.748344153293246,-0.5583731876295245
7,1543020266,18.389185024033267,11.95553471602206
8,1543020266,13.305110269692463,5.321520545689087
9,1543020266,10.105260819041998,8.961733462269965
0,1543020267,11.241996573096142,7.8139988576987145
1,1543020267,12.759438416281888,15.887862846494022
2,1543020267,7.314800410481555,9.314800410481554
3,1543020267,11.4816784067703,6.644279351136774
4,1543020267,11.777369764038728,23.495448928073298
5,1543020267,9.577015666704108,8.47672347822719
6,1543020267,10.463382974869916,4.794348960832543
7,1543020267,10.500130507754866,11.462280975421459
8,1543020267,8.574527401291391,6.50213994737757
9,1543020267,7.761256175792384,-5.17196226392669
0,1543020268,8.561212597665133,6.118110350231184
1,1543020268,8.166730767573501,13.789447385110268
2,1543020268,-29.35680217755396,12.630720153766388
3,1543020268,9.791156056098474,6.901322576064787
4,1543020268,10.20180434811982,19.480675296680168
5,1543020268,25.534282389857662,13.060228395595383
6,1543020268,-72.8744932073277,5.24555381402401
7,1543020268,20.6115625060497,4.486258034732795
8,1543020268,4.906131525880437,10.919568068024784
9,1543020268,12.371491786930711,12.204584815665717
0,1543020269,10.109098683705147,8.400501041106537
1,1543020269,9.751026003941424,6.811593268920777
2,1543020269,10.004779006419554,18.96421921935477
3,1543020269,-169.66700031417804,-105.3939668336995
4,1543020269,10.437324629188588,8.76428479735067
5,1543020269,13.762204137135395,19.348832362917264
6,1543020269,10.500391545244524,11.452883625793788
7,1543020269,10.046915983375271,12.046915983375271
8,1543020269,10.050042273767142,12.097463573971439
9,1543020269,8.659235630263508,13.492190681324743
0,1543020270,9.92978807062964,8.00261124144146
1,1543020270,13.058009268370942,8.710825529405215
2,1543020270,6.640696741816669,18.79941924897009
3,1543020270,19.596497571298716,5.710166508768724
4,1543020270,4.467979576940746,31.53079317648844
5,1543020270,18.77295278283118,20.66250039576436
6,1543020270,210.88352500771626,-115.19712497546017
7,1543020270,12.815856842452172,6.922996395463099
8,1543020270,28.00192600475812,4.3279150781625
